%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1311878201342129679,179,1311878201342129679,map,0.257260716232,-1.08113673514,0.0281007258521,0.0966409716183,-0.0137698179193,-0.761267933966,0.641047611636
1311878201374077674,180,1311878201374077674,map,0.257171656554,-1.08943946325,0.0269703037785,0.0977724275414,-0.0132118863595,-0.76003312939,0.642351646862
1311878201406380908,181,1311878201406380908,map,0.252630242829,-1.10191023076,0.0306882446743,0.0994471856802,-0.0122829929028,-0.757899716906,0.644629664566
1311878201474243199,182,1311878201474243199,map,0.250844507103,-1.11954592612,0.0312041438501,0.0980104842994,-0.0133435433784,-0.754475380268,0.648831870902
1311878201506263020,183,1311878201506263020,map,0.249473811036,-1.12803660062,0.0325128367348,0.0972676495492,-0.0132231591359,-0.752322487973,0.651440714928
1311878201574598215,184,1311878201574598215,map,0.248258407313,-1.14698561442,0.030613922461,0.0961071832041,-0.0140115657387,-0.747087744604,0.65759181038
1311878201674091938,185,1311878201674091938,map,0.246050061977,-1.17063949824,0.0215281157793,0.088143943056,-0.0209775619095,-0.738129130136,0.668547654122
1311878201708204696,186,1311878201708204696,map,0.24524837794,-1.17233952128,0.0305791528346,0.0949990397911,-0.0178941553062,-0.733788876034,0.672464752297
1311878201774383690,187,1311878201774383690,map,0.240755793924,-1.19758752519,0.0294825899819,0.0940523376675,-0.0147150208835,-0.722370794634,0.684921940275
1311878201806059291,188,1311878201806059291,map,0.239639852602,-1.18844802828,0.0471697081608,0.0959436595004,-0.0138987540662,-0.71732655079,0.689959611538
1311878201842069969,189,1311878201842069969,map,0.243149092876,-1.21323897841,0.0292314474667,0.0920209879509,-0.0145958311374,-0.712478494569,0.695480771679
1311878201944112534,190,1311878201944112534,map,0.241025009727,-1.22658129942,0.0333185526076,0.0913146022992,-0.0144030397988,-0.699121651784,0.709001508337
1311878202006237418,191,1311878202006237418,map,0.242138117667,-1.25568909398,0.0309868273734,0.0905128833514,-0.0145152106832,-0.68956302222,0.718400706414
1311878202074246392,192,1311878202074246392,map,0.241551797714,-1.26928230527,0.0301951371691,0.0908138840618,-0.0134606530902,-0.679865027827,0.72756800114
1311878202142537533,193,1311878202142537533,map,0.248221336988,-1.3021760269,0.022620495457,0.080211000263,-0.0220210529663,-0.672498461513,0.735409462056
1311878202174269185,194,1311878202174269185,map,0.250144630832,-1.31190612569,0.040740286835,0.083260645075,-0.0207388478127,-0.667548408537,0.739605781417
1311878202206054570,195,1311878202206054570,map,0.240661524944,-1.31772938454,0.0373965544765,0.0858814900162,-0.0197861994735,-0.660932375784,0.745252475731
1311878202274419369,196,1311878202274419369,map,0.226653372109,-1.34741273957,0.0211543659517,0.0825615732606,-0.0170223617927,-0.652959009565,0.752687420195
1311878202342173759,197,1311878202342173759,map,0.230460090416,-1.31059919083,-0.00351168442623,0.0767956061272,-0.020596499069,-0.640127478491,0.764143322646
1311878202374111374,198,1311878202374111374,map,0.236872793073,-1.3387228689,0.025728459072,0.0897338893388,-0.0104401270891,-0.634403980208,0.767704652351
1311878202406054080,199,1311878202406054080,map,0.203633987824,-1.43312548689,0.0469987894427,0.0896702799452,-0.0162672619589,-0.625166711667,0.775152366796
1311878202474733023,200,1311878202474733023,map,0.243769166325,-1.35380168684,-0.0122015116839,0.0769175987775,-0.021999845315,-0.621745771073,0.779122512356
1311878202541994793,201,1311878202541994793,map,0.226484134761,-1.39969647704,0.0254259746273,0.080731660293,-0.0164863608608,-0.607702413704,0.789878703984
1311878202574242827,202,1311878202574242827,map,0.233248264547,-1.41650644059,0.0245055331948,0.0744548065435,-0.01843197628,-0.606589882358,0.791306176218
1311878202606016309,203,1311878202606016309,map,0.246250924905,-1.38988275249,0.0277529991296,0.0748977638638,-0.0203064382247,-0.601670017276,0.794966141127
1311878202674124725,204,1311878202674124725,map,0.243821758703,-1.41244580745,0.0297692659325,0.0761608285485,-0.0184499099614,-0.590960938463,0.802884995004
1311878202742139440,205,1311878202742139440,map,0.258676579032,-1.42472881397,0.0247549425091,0.0778833376463,-0.0167998305395,-0.580011203665,0.810702747846
1311878202806033021,206,1311878202806033021,map,0.254634740702,-1.44524612818,0.0354057083322,0.0766577103004,-0.0159657034651,-0.567469464518,0.819662795042
1311878202842064522,207,1311878202842064522,map,0.259329793424,-1.45437368578,0.0277210633904,0.0761010362496,-0.0175424285225,-0.562411342513,0.823161219623
1311878202875331168,208,1311878202875331168,map,0.263407397191,-1.46099140533,0.0334756591455,0.0750272732649,-0.0169580157659,-0.556788338954,0.827085292167
1311878202906074056,209,1311878202906074056,map,0.271823143672,-1.46751478474,0.029166999652,0.0732490137729,-0.0163402293221,-0.552563295065,0.830085166452
1311878202973957805,210,1311878202973957805,map,0.27970850871,-1.49542608943,0.0177239826143,0.0708296452261,-0.0160506758685,-0.542524126902,0.836894917575
1311878203042060134,211,1311878203042060134,map,0.288776940245,-1.50738730964,0.0314524162475,0.0707815165607,-0.0155259954537,-0.53211176943,0.843567413425
1311878203106632769,212,1311878203106632769,map,0.299807159497,-1.52546138737,0.0341240976735,0.0695198847059,-0.0148381492336,-0.521510300957,0.850278665289
1311878203174238347,213,1311878203174238347,map,0.307250349583,-1.54245838697,0.0394704965979,0.0691283601629,-0.0143306356362,-0.50997313343,0.857288337163
1311878203206098228,214,1311878203206098228,map,0.31260600564,-1.54972762447,0.048140012743,0.065597062583,-0.0159857164032,-0.505119059592,0.860404685174
1311878203273968548,215,1311878203273968548,map,0.323494642036,-1.56171903254,0.041489302565,0.0652978633013,-0.0164755590617,-0.494000027963,0.866849876527
1311878203342073056,216,1311878203342073056,map,0.331359481233,-1.58331558361,0.0461437829491,0.0641389213878,-0.0156551456969,-0.483207740184,0.873012823683
1311878203374071047,217,1311878203374071047,map,0.339050416397,-1.58627259518,0.0419037406442,0.062418196865,-0.0146818152315,-0.47790039778,0.876070559763
1311878203442198236,218,1311878203442198236,map,0.352255887524,-1.6069493717,0.0467482715507,0.0601707862734,-0.0123294513474,-0.466267406157,0.882509027494
1311878203542092302,219,1311878203542092302,map,0.375840119216,-1.62915700465,0.0429316880929,0.0572544139718,-0.0147127194935,-0.449284433802,0.891430849944
1311878203574198435,220,1311878203574198435,map,0.378967175723,-1.6374416957,0.0545072237895,0.0562610240493,-0.0127580082135,-0.443454428521,0.894438434766
1311878203606250571,221,1311878203606250571,map,0.386935932226,-1.64344843338,0.0474374831057,0.056291132866,-0.0120785402286,-0.43891888048,0.896680340926
1311878203642340500,222,1311878203642340500,map,0.392933730733,-1.6604434181,0.0668231417717,0.0536857007617,-0.0187881320062,-0.431844920677,0.900152659052
1311878203706025756,223,1311878203706025756,map,0.410252366645,-1.66659524305,0.0427913002226,0.0516216080621,-0.0206744428893,-0.422600677401,0.90460844831
1311878203805973387,224,1311878203805973387,map,0.425357095928,-1.69321587276,0.0565928928098,0.0530602720659,-0.0132022116716,-0.401565130428,0.914196787042
1311878203841862515,225,1311878203841862515,map,0.436759530855,-1.69623979114,0.046570708171,0.0507602464575,-0.0150451470266,-0.397071565307,0.916259359049
1311878203875365439,226,1311878203875365439,map,0.442211995901,-1.69811371599,0.0572965824648,0.0526343527231,-0.00877922615433,-0.391891818916,0.918462490652
1311878203906099441,227,1311878203906099441,map,0.449607557868,-1.71493388842,0.0660756477795,0.0507744552726,-0.0125255595924,-0.383954635223,0.921869787104
1311878204005977062,228,1311878204005977062,map,0.462825950733,-1.7317362479,0.0555110240719,0.0501388426191,-0.0133079362997,-0.36597093104,0.929179357255
1311878204106130238,229,1311878204106130238,map,0.482695938513,-1.74747839567,0.0628800875363,0.0471351426986,-0.0123699822451,-0.349689510915,0.935597404437
1311878204173937003,230,1311878204173937003,map,0.498739959196,-1.7580810759,0.0599315262334,0.0432974841873,-0.0165281245443,-0.338761259901,0.939730256379
1311878204241956837,231,1311878204241956837,map,0.515912949527,-1.76982998221,0.0644248307453,0.0428613657198,-0.0159337700066,-0.326209779027,0.944190762711
1311878204341849076,232,1311878204341849076,map,0.539435316193,-1.78891462051,0.061155164124,0.0410990727551,-0.0196000368375,-0.308546148315,0.950118929232
1311878204373845104,233,1311878204373845104,map,0.549549361865,-1.78955400387,0.0678324304174,0.0398472944212,-0.0150439081777,-0.30301264876,0.95203424796
1311878204406010706,234,1311878204406010706,map,0.556893015208,-1.80006506574,0.0671814100018,0.0390044402406,-0.0135535571968,-0.294850834385,0.954650689647
1311878204506315516,235,1311878204506315516,map,0.58611742419,-1.81395785097,0.0688003699942,0.036035641979,-0.0129380414009,-0.278709999622,0.95961179234
1311878204573878267,236,1311878204573878267,map,0.594077179165,-1.82423280547,0.0836481577993,0.0361364720932,-0.00927047928863,-0.2629360191,0.964091729907
1311878204606139789,237,1311878204606139789,map,0.604929954442,-1.83152797111,0.0807094194468,0.0361286032922,-0.0124786364577,-0.257398196223,0.965549157075
1311878204673973009,238,1311878204673973009,map,0.612744280089,-1.84201632932,0.0817794038939,0.0356090175591,-0.0165653883444,-0.245145587724,0.968690470435
1311878204773946627,239,1311878204773946627,map,0.642771750721,-1.85349026083,0.0819738412383,0.0322372977021,-0.0156279245779,-0.225871833979,0.973498045262
1311878204806109744,240,1311878204806109744,map,0.653428851703,-1.85959108614,0.0832455776435,0.0312001907321,-0.0153304610106,-0.218996232597,0.975106236893
1311878204841912092,241,1311878204841912092,map,0.666490224475,-1.86136148068,0.0830399449294,0.0305430583283,-0.0135429760265,-0.213645925813,0.976339665739
1311878204873973348,242,1311878204873973348,map,0.67059457285,-1.86655130921,0.0860461062371,0.0304597445258,-0.0127185398917,-0.206911113582,0.977802763135
1311878204973963283,243,1311878204973963283,map,0.694137057841,-1.8826666406,0.0933332261013,0.0299962798293,-0.0168562786319,-0.187834390725,0.98159785058
1311878205006150704,244,1311878205006150704,map,0.7014105986,-1.88531562068,0.0899359781761,0.0292624446941,-0.0165834108916,-0.181742456698,0.982770770632
1311878205073961980,245,1311878205073961980,map,0.729111180295,-1.89745491977,0.0847107412276,0.0262536421285,-0.0178936656273,-0.16835919218,0.985213550774
1311878205173953467,246,1311878205173953467,map,0.759756929947,-1.90533996178,0.087512971149,0.0239491226245,-0.0160398207498,-0.149324629115,0.988368011707
1311878205205990693,247,1311878205205990693,map,0.769152702646,-1.90599897916,0.0916627254381,0.0232518876426,-0.014950649803,-0.143836107256,0.989215349075
1311878205242001709,248,1311878205242001709,map,0.778341895531,-1.90987618446,0.0895107724044,0.0235591961695,-0.0163845289172,-0.136743379239,0.990190764601
1311878205306203887,249,1311878205306203887,map,0.799356708269,-1.91449586803,0.095108375013,0.0223039366356,-0.0138417595162,-0.123257674695,0.992027465049
1311878205373929389,250,1311878205373929389,map,0.817705710462,-1.92071180156,0.0949545254003,0.0206292678123,-0.0162996747194,-0.110532278207,0.99352472409
1311878205406302620,251,1311878205406302620,map,0.832551471957,-1.92237588081,0.0956486361215,0.0208380533188,-0.0132220112164,-0.10477526072,0.994189667757
1311878205473974537,252,1311878205473974537,map,0.847627434098,-1.92537382028,0.102004486856,0.0197836993326,-0.0121010346983,-0.0915936791551,0.995526372846
1311878205506390242,253,1311878205506390242,map,0.855626799623,-1.92927705803,0.0981002067206,0.01945653333,-0.0129572930016,-0.0845287829519,0.99614678784
1311878205542071156,254,1311878205542071156,map,0.863555847834,-1.93239661593,0.101628280305,0.0191319988133,-0.0119854332181,-0.0778667079733,0.996708130697
1311878205673968780,255,1311878205673968780,map,0.895052256317,-1.93431233799,0.109022785647,0.0149708952657,-0.0135460327705,-0.0536408040113,0.998356168416
1311878205741858422,256,1311878205741858422,map,0.915510317071,-1.9344422427,0.11138472351,0.0119197105776,-0.014405032525,-0.0411762315821,0.998976944096
1311878205773950903,257,1311878205773950903,map,0.921550017115,-1.9362686724,0.113147396402,0.0111304098168,-0.0141970511818,-0.0347474157693,0.999233294658
1311878205808989122,258,1311878205808989122,map,0.929581272084,-1.93348587425,0.11440605465,0.00945892527474,-0.012852825833,-0.0289764995401,0.99945269449
1311878205874018710,259,1311878205874018710,map,0.939331701867,-1.93609985811,0.118344861435,0.00870267814695,-0.0122334316535,-0.0165365387705,0.9997505458
1311878205941947309,260,1311878205941947309,map,0.96028037287,-1.93457097249,0.119075341328,0.00602628668863,-0.0133915279144,-0.0029984476353,0.999887676189
1311878206006333067,261,1311878206006333067,map,0.98053131279,-1.93474854908,0.120727151552,0.00401542774085,-0.0132005187294,0.0103269520372,0.999851483999
1311878206073887826,262,1311878206073887826,map,1.00201006364,-1.93181048002,0.124221843965,0.00176160720597,-0.0117705111186,0.0221980248291,0.999682748657
1311878206173770148,263,1311878206173770148,map,1.03613355755,-1.9310652406,0.128023539203,-0.000962044068647,-0.00965544671607,0.0410400273265,0.999110392406
1311878206241923032,264,1311878206241923032,map,1.05769166453,-1.92782309882,0.135878656636,-0.00394837046917,-0.0127372116111,0.0532445380154,0.998492460574
1311878206273922501,265,1311878206273922501,map,1.06384552143,-1.9236452303,0.140169866835,-0.00561410906123,-0.0115288382652,0.0578104433464,0.998245227013
1311878206306839752,266,1311878206306839752,map,1.06818844215,-1.92276197144,0.138869686534,-0.00639628889283,-0.0104520113452,0.0653977446091,0.997784036863
1311878206342000145,267,1311878206342000145,map,1.08542745,-1.91941784202,0.141272606456,-0.00838582314608,-0.00924989094029,0.0721718970788,0.997314057181
1311878206408370327,268,1311878206408370327,map,1.10447105897,-1.91481790419,0.145122905855,-0.0102558403168,-0.00798751452091,0.0843899978173,0.996348008261
1311878206474073654,269,1311878206474073654,map,1.11963584527,-1.91394110261,0.147617718566,-0.0113830359762,-0.0063446114777,0.0979697708328,0.995104062459
1311878206542974315,270,1311878206542974315,map,1.14381982583,-1.90730520059,0.150959671313,-0.0135063193349,-0.00547994947546,0.110823255824,0.993733238283
1311878206608181137,271,1311878206608181137,map,1.1652975373,-1.90054734536,0.151923392615,-0.0154465315014,-0.0061691631253,0.122950938148,0.992273357011
1311878206643523752,272,1311878206643523752,map,1.17370369755,-1.89713805136,0.1522594859,-0.0163229537791,-0.00651597016342,0.129265909949,0.991454198894
1311878206678248519,273,1311878206678248519,map,1.18697763001,-1.89073010859,0.154336216153,-0.0185466947352,-0.00492143019282,0.134796543852,0.990687482951
1311878206706723027,274,1311878206706723027,map,1.1954948792,-1.89044490705,0.154214797484,-0.0192318752572,-0.00556791796294,0.141954054775,0.989670745436
1311878206775755672,275,1311878206775755672,map,1.21651801629,-1.88444708266,0.152956946638,-0.0192091094498,-0.00436280032575,0.155178372703,0.987690058961
1311878206842519142,276,1311878206842519142,map,1.23711117129,-1.88065854909,0.150746683935,-0.0194263440521,-0.00395365353822,0.170245359666,0.985202267606
1311878206906722933,277,1311878206906722933,map,1.26074131355,-1.87388165735,0.156210665229,-0.021483794468,-0.00139478145959,0.184135150214,0.98266512853
1311878206941933076,278,1311878206941933076,map,1.27172968674,-1.86752975584,0.162916800816,-0.0232067760459,0.000712481938234,0.189851625326,0.981538227295
1311878206978365891,279,1311878206978365891,map,1.27960213781,-1.86779254579,0.160394978686,-0.0233807620965,-0.00145678039918,0.197123900701,0.980098662118
1311878207008265608,280,1311878207008265608,map,1.28772491044,-1.86381810833,0.160411004864,-0.0233485493373,-7.59098314848e-05,0.202305237698,0.979044141442
1311878207076554791,281,1311878207076554791,map,1.30615687596,-1.85617789506,0.160037707868,-0.0239949159904,-0.000143552660561,0.215209827288,0.976272990228
1311878207107441288,282,1311878207107441288,map,1.31581936706,-1.85123327118,0.164940163026,-0.0248873727861,0.000671718433793,0.222196213357,0.9746840607
1311878207142367780,283,1311878207142367780,map,1.3259960722,-1.84827545412,0.164764146434,-0.0253058910499,0.000750148004916,0.228763609024,0.973152738652
1311878207176458367,284,1311878207176458367,map,1.33510583491,-1.84390933074,0.167089380761,-0.0265731444395,0.000290088844074,0.23529783268,0.9715599408
1311878207241936164,285,1311878207241936164,map,1.35306645396,-1.83242559095,0.168705956455,-0.0285645712121,-0.00333413738321,0.247895654178,0.968359799402
1311878207342488703,286,1311878207342488703,map,1.37465533308,-1.81866820398,0.170828274038,-0.0309670177731,-0.00320557544074,0.266400561716,0.963359494214
1311878207376941513,287,1311878207376941513,map,1.38669934973,-1.81134208776,0.171490647249,-0.0315815385405,-0.00268974397707,0.272237310683,0.961707969314
1311878207442028292,288,1311878207442028292,map,1.4031703904,-1.80182334489,0.172880052253,-0.0319639188022,-0.0020226664698,0.285104568899,0.957961171733
1311878207507173974,289,1311878207507173974,map,1.42647539259,-1.7897258569,0.172094257393,-0.0333420711149,-0.00271877404705,0.297805388376,0.954040291106
1311878207544522997,290,1311878207544522997,map,1.43075715726,-1.78473486379,0.175040917418,-0.0333809812536,-0.00286691486008,0.303192389641,0.952340209429
1311878207575033485,291,1311878207575033485,map,1.44006553807,-1.77857898464,0.171491677897,-0.0351718091173,-0.00318073178916,0.307923400589,0.950755496213
1311878207674812640,292,1311878207674812640,map,1.46687734533,-1.75905841946,0.172263215701,-0.0376672371068,-0.0024552592896,0.318747749386,0.947087654621
1311878207746533931,293,1311878207746533931,map,1.48634085356,-1.74666881718,0.173336840091,-0.0389970904156,-0.00228987332603,0.323819218685,0.945312168972
1311878207775511439,294,1311878207775511439,map,1.49606902111,-1.73868096206,0.174972976938,-0.0397527077184,-0.00163527781038,0.324909097076,0.944908000376
1311878207843729993,295,1311878207843729993,map,1.51159264435,-1.72617298732,0.175889572537,-0.0407002347964,-0.00222333855608,0.3267581905,0.944228599152
1311878207876200861,296,1311878207876200861,map,1.51946761206,-1.72159610755,0.179286640758,-0.04075246122,-0.00224423858955,0.327779417201,0.943872268916
1311878207943993162,297,1311878207943993162,map,1.53917131492,-1.70829626443,0.182743990883,-0.0402852729228,-0.00324592589916,0.327849161938,0.943865188302
1311878208006369812,298,1311878208006369812,map,1.55322417671,-1.69835302179,0.18337034922,-0.0393419558882,-0.00395753231261,0.326437187422,0.94439150342
1311878208074510035,299,1311878208074510035,map,1.56971876399,-1.68695899372,0.179315741646,-0.0399090811961,-0.00653549060535,0.322955351354,0.945549777494
1311878208145419179,300,1311878208145419179,map,1.58997410395,-1.67483457999,0.179865344007,-0.0392527612183,-0.00746494915614,0.317432718574,0.947438631285
1311878208245251042,301,1311878208245251042,map,1.6158902454,-1.65824357908,0.183827648672,-0.0380304673154,-0.0101092385367,0.304892542783,0.951573453568
1311878208306352034,302,1311878208306352034,map,1.63481703415,-1.64605611323,0.182708757173,-0.0380375888026,-0.0113501835266,0.294717257853,0.954759681208
1311878208375133401,303,1311878208375133401,map,1.64908453585,-1.63558693994,0.184392214713,-0.0372471503786,-0.0121428015142,0.282295904028,0.958527116084
1311878208474738322,304,1311878208474738322,map,1.67892038095,-1.61933048728,0.189891714378,-0.0347064212531,-0.0128903318349,0.262847221856,0.964126884314
1311878208508483585,305,1311878208508483585,map,1.68782779465,-1.61474297592,0.189991257497,-0.0341602632385,-0.0127148412511,0.256525046346,0.965850050481
1311878208647007897,306,1311878208647007897,map,1.72618154144,-1.59704448689,0.198371990823,-0.0308005873733,-0.0122444861001,0.231259961566,0.972327218839
1311878208675636476,307,1311878208675636476,map,1.73648661566,-1.59157785374,0.197472486868,-0.0299271534349,-0.0122894652422,0.224198681343,0.97400630571
1311878208774909935,308,1311878208774909935,map,1.76381858165,-1.57942553425,0.203819222437,-0.0287675158557,-0.0113601310473,0.205029974694,0.978266876644
1311878208807626926,309,1311878208807626926,map,1.77474492663,-1.57535437916,0.203733943285,-0.0284895599246,-0.0118109403521,0.198337713775,0.979648406482
1311878208906621182,310,1311878208906621182,map,1.80977579959,-1.5617703767,0.21175854033,-0.0260907176818,-0.0107132569434,0.179443497819,0.983363881115
1311878208975865875,311,1311878208975865875,map,1.83106825435,-1.55780399089,0.216030448735,-0.0224391775219,-0.0105782329907,0.166880122542,0.985665058817
1311878209074456936,312,1311878209074456936,map,1.86103163562,-1.54954026302,0.219050852341,-0.0196371575825,-0.0109470290823,0.147873008372,0.988750783484
1311878209105912069,313,1311878209105912069,map,1.86705685508,-1.54907012018,0.219634865359,-0.0185191009995,-0.0108654106017,0.140889588243,0.989792456197
1311878209205844244,314,1311878209205844244,map,1.90509860006,-1.54304000642,0.22720663223,-0.0153725201732,-0.00965085812885,0.122816269602,0.992263423087
1311878209274689515,315,1311878209274689515,map,1.92603087893,-1.53856182542,0.229796972803,-0.0142814818005,-0.010009355815,0.109833732053,0.993796958054
1311878209314052823,316,1311878209314052823,map,1.93839707458,-1.53535766018,0.23053376697,-0.0130732714879,-0.0113500672712,0.102616702015,0.994570303882
1311878209342531406,317,1311878209342531406,map,1.93901719029,-1.53909255435,0.23042892215,-0.010011853066,-0.0133017932011,0.0976375954345,0.995082776015
1311878209443029066,318,1311878209443029066,map,1.97777999602,-1.53882157231,0.232146543715,-0.00769028098906,-0.0127838966272,0.0802453824363,0.996663487875
1311878209475616148,319,1311878209475616148,map,1.98317046685,-1.54118782271,0.233449095951,-0.0070197874774,-0.0122731578262,0.0751882483299,0.997069109431
1311878209542609508,320,1311878209542609508,map,2.00735474365,-1.53771359185,0.236132790114,-0.00605144299166,-0.0118402497463,0.0613688317024,0.998026577021
1311878209643243310,321,1311878209643243310,map,2.03695167338,-1.53833014931,0.239532530399,-0.00107723050224,-0.0132031401372,0.0405545153401,0.999089511987
1311878209711947207,322,1311878209711947207,map,2.05463381956,-1.54460295114,0.240954544917,-0.000907260439756,-0.0141396981052,0.0319279872428,0.999389737899
1311878209742604161,323,1311878209742604161,map,2.06902046926,-1.53999127185,0.243482569579,0.00180451688364,-0.0111495420645,0.0233990074888,0.99966240191
1311878209774248168,324,1311878209774248168,map,2.07839593612,-1.53973336933,0.245194445249,0.00148149288289,-0.011044521004,0.0182249792699,0.999771807384
1311878209842595611,325,1311878209842595611,map,2.09531793416,-1.54155760417,0.243935742901,0.00574609073495,-0.0134395082658,0.00879513848695,0.999854501928
1311878209942622358,326,1311878209942622358,map,2.11889895695,-1.53761758143,0.243708872728,0.00478737296744,-0.00950791380154,0.00897592476694,0.999903055797
1311878210010438207,327,1311878210010438207,map,2.12646068124,-1.53824038027,0.245759976916,0.00552573284842,-0.00959234510249,0.00996623622643,0.999889062152
1311878210074306508,328,1311878210074306508,map,2.13058319838,-1.53959906351,0.247216669022,0.00414050006159,-0.00839658395365,0.0122114189992,0.999881610717
1311878210110442824,329,1311878210110442824,map,2.13347480338,-1.54088859563,0.246737436906,0.00560588836253,-0.00891474526879,0.0127497975717,0.999863265047
1311878210142208301,330,1311878210142208301,map,2.13457315851,-1.54007358967,0.246411137901,0.00582805921175,-0.00910580732247,0.0132569632254,0.999853674793
1311878210174308736,331,1311878210174308736,map,2.13072713023,-1.53999163758,0.247970637154,0.00517455254654,-0.00885342239407,0.0137178637622,0.999853317112
1311878210212859172,332,1311878210212859172,map,2.12924219983,-1.53932711553,0.247121970168,0.00472551154066,-0.0102486610018,0.0129346511444,0.999852653913
1311878210242548499,333,1311878210242548499,map,2.12767951538,-1.53826980201,0.247371528582,0.00379740191355,-0.00994038013105,0.012650264866,0.999863361918
1311878210274577047,334,1311878210274577047,map,2.12764450627,-1.53873990905,0.245799086589,0.00467554452948,-0.0105783560415,0.0135647909131,0.999841103745
1311878210310597929,335,1311878210310597929,map,2.13102441872,-1.53718913564,0.245061778253,0.00601128636269,-0.0108239466018,0.0137314631821,0.999829061621
1311878210373735656,336,1311878210373735656,map,2.12464018722,-1.53837250292,0.245029944017,0.00441303793033,-0.00820196638175,0.0188352000322,0.999779222376
1311878210410603721,337,1311878210410603721,map,2.12242437409,-1.53871678968,0.244664642211,0.00515854886452,-0.00661657111348,0.0209352969244,0.99974563463
1311878210445005379,338,1311878210445005379,map,2.11803885522,-1.538378084,0.244649974508,0.00483785839689,-0.00693810007976,0.0232650100825,0.999693547917
1311878210473702902,339,1311878210473702902,map,2.11498747515,-1.53991816814,0.244172106082,0.00538388559277,-0.00726097601142,0.0260619018626,0.999619456244
1311878210513258818,340,1311878210513258818,map,2.10344175552,-1.542256821,0.243403569107,0.00617627183149,-0.00845414377372,0.0297797377585,0.999501655502
1311878210573922518,341,1311878210573922518,map,2.08775496424,-1.54250530385,0.244791681843,0.00534116187451,-0.00904338967754,0.0353829399552,0.999318635793
1311878210611041425,342,1311878210611041425,map,2.0783107168,-1.54201786264,0.242847627586,0.00517486878652,-0.00995003653715,0.0375828348605,0.999230573106
1311878210643915332,343,1311878210643915332,map,2.07068585499,-1.54101159035,0.242230903421,0.00416115329768,-0.00939263459787,0.0398524014861,0.999152763401
1311878210711974957,344,1311878210711974957,map,2.05551261847,-1.54088275006,0.24125666442,0.00419602896083,-0.0116519416057,0.0434473988437,0.998978950353
1311878210742085093,345,1311878210742085093,map,2.0395666958,-1.54217732101,0.241578878903,0.00323098826098,-0.0139424271932,0.0468957244127,0.998797259639
1311878210773874648,346,1311878210773874648,map,2.02853840937,-1.54363041607,0.240161335225,0.00376819502617,-0.0144781085806,0.0491159288748,0.998681040509
1311878210845242078,347,1311878210845242078,map,2.00883136558,-1.54336091389,0.236762100679,0.00614760595725,-0.0159810372427,0.0542996887545,0.99837786268
1311878210873710687,348,1311878210873710687,map,1.99532860573,-1.54460074841,0.236140367225,0.00757540512263,-0.0113449167101,0.0605498328286,0.998071950161
1311878210942509866,349,1311878210942509866,map,1.98121361628,-1.5422986297,0.235806594996,8.0773618175e-05,-0.00719480527986,0.066274865159,0.997775464564
1311878210973963052,350,1311878210973963052,map,1.97168492618,-1.54328655995,0.232958797375,0.000137785619977,-0.00806665180261,0.0677612376765,0.997668946857
1311878211044346263,351,1311878211044346263,map,1.94418684446,-1.54396174328,0.232809326412,-0.00153395729026,-0.00953463081847,0.0712684135924,0.997410423863
1311878211110659282,352,1311878211110659282,map,1.92306064229,-1.54657722307,0.231654804718,-0.00106848234981,-0.00990478286099,0.0745589603892,0.997166844701
1311878211142756660,353,1311878211142756660,map,1.91444545473,-1.54617543482,0.229789951793,0.000362988268811,-0.0101613365117,0.0767005286651,0.997002333099
1311878211242562527,354,1311878211242562527,map,1.88660573432,-1.54927822235,0.225804542609,-0.00297580969657,-0.00694542619181,0.0854217475387,0.996316226723
1311878211273801988,355,1311878211273801988,map,1.87246153142,-1.54963999267,0.222089034008,-0.00390483014631,-0.00764756898352,0.0880206393457,0.996081640133
1311878211312296408,356,1311878211312296408,map,1.86640842654,-1.54612124544,0.227162752071,-0.0062656514014,-0.00538424231456,0.0886111123421,0.99603203975
1311878211373888464,357,1311878211373888464,map,1.84314339695,-1.54966160588,0.225768211607,-0.00713415922655,-0.00578473720205,0.0921480086662,0.995702958584
1311878211410528389,358,1311878211410528389,map,1.83559400009,-1.5487756929,0.231729041685,-0.00706069038949,-0.00370078562817,0.0929585500236,0.995638073682
1311878211473798097,359,1311878211473798097,map,1.8129840743,-1.55219837733,0.22895977171,-0.0075307288234,-0.00593394356272,0.0970141125661,0.995236832274
1311878211510483605,360,1311878211510483605,map,1.79411604974,-1.55231950741,0.226273532249,-0.00787397914708,-0.00551456840352,0.0979193785698,0.995147921731
1311878211541946903,361,1311878211541946903,map,1.7863098133,-1.55410755141,0.226672640311,-0.00770265286639,-0.0036209862186,0.0998513454534,0.994965965753
1311878211610406349,362,1311878211610406349,map,1.76707262555,-1.55642249883,0.224088437346,-0.00934217310476,-0.00252842434973,0.103094269258,0.994624509132
1311878211673851023,363,1311878211673851023,map,1.74546145392,-1.55949447904,0.221590933412,-0.0102912788145,-0.00277557108734,0.105398065223,0.994372987104
1311878211773933847,364,1311878211773933847,map,1.71589743536,-1.56520045911,0.218795801359,-0.0106168912075,-0.00239081914545,0.109418864135,0.993936154186
